TituloObra;Artista;AñoNacimiento;AñoMuerte;Movimiento;Museo
One for Violin Solo, performed during Neo-Dada in der Musik, Kammerspiele, Düsseldorf, June 16, 1962;Nam June Paik;1932;2006;Arte Conceptual;MOMA
One for Violin Solo, performed during Neo-Dada in der Musik, Kammerspiele, Düsseldorf, June 16, 1962;Nam June Paik;1932;2006;Arte Conceptual;MOMA
One for Violin Solo, performed during Neo-Dada in der Musik, Kammerspiele, Düsseldorf, June 16, 1962;Nam June Paik;1932;2006;Arte Conceptual;MOMA
Piano for All Senses, Fluxus Festival Amsterdam 1963;Nam June Paik;1932;2006;Arte Conceptual;MOMA
Study No. 3;Nam June Paik;1932;2006;Arte Conceptual;MOMA
Seul/NY/MAX;Nam June Paik;1932;2006;Arte Conceptual;MOMA
Poster for periodical An die Laterne (To the Lamp Post);Max Pechstein;1881;1955;Expresionismo;MOMA
Woman Desired by Man (Weib vom Manne begehrt) (plate 21) from the illustrated book Deutsche Graphiker der Gegenwart (German Printmakers of Our Time);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (frontispiece) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 16) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 19) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 20) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 23) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 24) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 26) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 28) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 30) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 32) from Die Samländische Ode;Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 32) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, folio following title page) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 34) from Die Samländische Ode;Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 28) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, page facing colophon) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 7) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 8) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (tailpiece, page 11) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (plate, facing page 12) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (in-text plate, page 14) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Untitled (tailpiece, page 16) from Die Samländische Ode (The Samland Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Frontispiece from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Ornamental initial E (page 1) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 8) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 10) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 12) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 14) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 16) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 20) from Yali und sein weisses Weib;Max Pechstein;1881;1955;Expresionismo;MOMA
Plate (facing page 26) from Yali und sein weisses Weib (Yali and His White Wife);Max Pechstein;1881;1955;Expresionismo;MOMA
Max Raphael;Max Pechstein;1881;1955;Expresionismo;MOMA
Reclining Nude with Cat;Max Pechstein;1881;1955;Expresionismo;MOMA
Dialogue (Zwiesprache);Max Pechstein;1881;1955;Expresionismo;MOMA
Dancer in the Mirror (Tänzerin im Spiegel);Max Pechstein;1881;1955;Expresionismo;MOMA
Athlete (Athlet);Max Pechstein;1881;1955;Expresionismo;MOMA
Grief (Leid);Max Pechstein;1881;1955;Expresionismo;MOMA
Portrait with Hat (Bildnis mit Hut);Max Pechstein;1881;1955;Expresionismo;MOMA
Mask (Maske);Max Pechstein;1881;1955;Expresionismo;MOMA
Somali Dance (Somalitanz);Max Pechstein;1881;1955;Expresionismo;MOMA
Noon (Mittag) from the portfolio A Village (Ein Dorf);Max Pechstein;1881;1955;Expresionismo;MOMA
Head of a Sailor (Fisherman's Head) (Kopf eines Seemannes [Fischerkopf]) from the portfolio Dedicated to Arno Holz on his 60th Birthday by German Artists (Arno Holz zum sechzigsten Geburtstage, gewidmet von deutschen Künstlern);Max Pechstein;1881;1955;Expresionismo;MOMA
Killing of the Banquet Roast (Erlegung des Festbratens) from the periodical Der Sturm, vol. 2, no. 93 (January 1912);Max Pechstein;1881;1955;Expresionismo;MOMA
Sailboats near the Coast (Segelboote vor der Küste);Max Pechstein;1881;1955;Expresionismo;MOMA
Two Fishermen with Net (Zwei Fischer mit Netz);Max Pechstein;1881;1955;Expresionismo;MOMA
With Four Hands (Vierhändig);Max Pechstein;1881;1955;Expresionismo;MOMA
The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Head of a Fisherman VII (Fischerkopf VII) from the portfolio Brücke 1912;Max Pechstein;1881;1955;Expresionismo;MOMA
Cabaret Singer (Chansonette);Max Pechstein;1881;1955;Expresionismo;MOMA
Mother (Mutter) (plate, loose leaf) from the periodical Das Kunstblatt, vol. 2, no. 6 (Jun 1918);Max Pechstein;1881;1955;Expresionismo;MOMA
Bathers (Badende) (plate, preceding p. 329) from the periodical Das Kunstblatt, vol. 2, no. 11 (Nov 1918);Max Pechstein;1881;1955;Expresionismo;MOMA
Four Nudes at the Sea for the illustrated book The Samland Ode (Vier Akte am Meer für das illustrierte Buch Die Samländische Ode);Max Pechstein;1881;1955;Expresionismo;MOMA
Drunken Fisherman II (Betrunkener Fischer II);Max Pechstein;1881;1955;Expresionismo;MOMA
Russian Ballet III (Russisches Ballett III);Max Pechstein;1881;1955;Expresionismo;MOMA
Kneeling Nude with Bowl (Kniender Akt mit Schale) cover from the portfolio Brücke 1911;Max Pechstein;1881;1955;Expresionismo;MOMA
Dancer (Pair of Dancers) (Tänzerin [Tänzerpaar]);Max Pechstein;1881;1955;Expresionismo;MOMA
Infant (Säugling) (plate, preceding p. 161) from the periodical Das Kunstblatt, vol. 2, no. 6 (Jun 1918);Max Pechstein;1881;1955;Expresionismo;MOMA
Title Page (Titelblatt) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Our Father / which art / in heaven (Vaterunser / Der Du bist / im Himmel) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Hallowed be / Thy name (Geheiliget werde / Dein Name) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Thy kingdom come / Thy will be done / on earth as it is in heaven (Dein Reich komme / Dein Wille geschehe / Wie im Himmel also auch auf Erden) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Give us this day / our daily bread (Unser täglich Brot / gieb uns heute) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
And forgive / us / our debts (und vergieb / uns / Unsre Schuld) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
As we forgive / our / debtors (Wie wir vergeben / unsern / Schuldigern) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
And / lead / us not / into temptation (und führe / uns nicht / in Versuchung) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
But deliver us from evil (Sondern erlöse uns von dem Übel) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
For Thine / is the kingdom (Denn Dein / ist das Reich) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
And the power / and / the glory (Und die Kraft / und / die Herrlichkeit) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
For ever / and ever / Amen (Von Ewigkeit / zu Ewigkeit / Amen) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Cover (Titelholzschnitt ) from The Lord's Prayer (Das Vater Unser);Max Pechstein;1881;1955;Expresionismo;MOMA
Seated Man (Sitzender Mann) (plate, folio 3 verso) from KG Brücke;Max Pechstein;1881;1955;Expresionismo;MOMA
Artiste (Artistin) (plate, folio 13 verso) from KG Brücke;Max Pechstein;1881;1955;Expresionismo;MOMA
Bathers (Badende) (plate, folio 14) from KG Brücke;Max Pechstein;1881;1955;Expresionismo;MOMA
Almanach auf das Jahr 1920;Max Pechstein;1881;1955;Expresionismo;MOMA
Custom Print I from 11 Pop Artists, Volume I;Peter Phillips;1939;;Pop Art;MOMA
Custom Print II from 11 Pop Artists, Volume II;Peter Phillips;1939;;Pop Art;MOMA
Custom Print III from 11 Pop Artists, Volume III;Peter Phillips;1939;;Pop Art;MOMA
Custom Print #1;Peter Phillips;1939;;Pop Art;MOMA
Plate (facing page 10) from PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
Plate (facing page 14) from PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
Plate (facing page 18) from PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
Plate (facing page 22) from PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
Plate (facing page 26) from PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
Plate (facing page 30) from PICABIA;Francis Picabia;1879;1953;Dadaismo;MOMA
Plate (page 69) from DU CUBISME;Francis Picabia;1879;1953;Dadaismo;MOMA
Duplicate of plate from page 69 (1st supplementary suite, plate 9) from DU CUBISME;Francis Picabia;1879;1953;Dadaismo;MOMA
Variant of plate from page 69 (2nd supplementary suite, plate 9) from DU CUBISME;Francis Picabia;1879;1953;Dadaismo;MOMA
SMALL SOLITUDE AMID SUNS, plate 13 from ART D'AUJOURD'HUI, MAÎTRES DE L'ART ABSTRAIT: Album I;Francis Picabia;1879;1953;Dadaismo;MOMA
Transparence - Tête et Cheval;Francis Picabia;1879;1953;Dadaismo;MOMA
Pompe à combustible;Francis Picabia;1879;1953;Dadaismo;MOMA
New York;Francis Picabia;1879;1953;Dadaismo;MOMA
Dada Movement;Francis Picabia;1879;1953;Dadaismo;MOMA
Untitled;Francis Picabia;1879;1953;Dadaismo;MOMA
Collage;Francis Picabia;1879;1953;Dadaismo;MOMA
Self-Portrait;Francis Picabia;1879;1953;Dadaismo;MOMA
Portrait (Possibly Raymond Radiquet);Francis Picabia;1879;1953;Dadaismo;MOMA
"""M'Amenez-y""";Francis Picabia;1879;1953;Dadaismo;MOMA
Untitled;Francis Picabia;1879;1953;Dadaismo;MOMA
I See Again in Memory My Dear Udnie;Francis Picabia;1879;1953;Dadaismo;MOMA
Conversation II;Francis Picabia;1879;1953;Dadaismo;MOMA
Tarentelle;Francis Picabia;1879;1953;Dadaismo;MOMA
Portrait of a Couple;Francis Picabia;1879;1953;Dadaismo;MOMA
Comic Wedlock;Francis Picabia;1879;1953;Dadaismo;MOMA
This Has to Do with Me;Francis Picabia;1879;1953;Dadaismo;MOMA
The Spring;Francis Picabia;1879;1953;Dadaismo;MOMA
Dances at the Spring [II];Francis Picabia;1879;1953;Dadaismo;MOMA
Tableau Rastadada;Francis Picabia;1879;1953;Dadaismo;MOMA
"Picasso, ""Les Menines,"" Galerie Louise Leiris";Pablo Picasso;1881;1973;Simbolismo;MOMA
"Picasso, ""Les Menines,"" Galerie Louise Leiris";Pablo Picasso;1881;1973;Cubismo;MOMA
"Picasso, ""Les Menines,"" Galerie Louise Leiris";Pablo Picasso;1881;1973;Surrealismo;MOMA
Vallauris 1951 Exposition;Pablo Picasso;1881;1973;Simbolismo;MOMA
Vallauris 1951 Exposition;Pablo Picasso;1881;1973;Cubismo;MOMA
Vallauris 1951 Exposition;Pablo Picasso;1881;1973;Surrealismo;MOMA
Exposition Hispano-Americaine;Pablo Picasso;1881;1973;Simbolismo;MOMA
Exposition Hispano-Americaine;Pablo Picasso;1881;1973;Cubismo;MOMA
Exposition Hispano-Americaine;Pablo Picasso;1881;1973;Surrealismo;MOMA
Picasso et le théâtre;Pablo Picasso;1881;1973;Simbolismo;MOMA
Picasso et le théâtre;Pablo Picasso;1881;1973;Cubismo;MOMA
Picasso et le théâtre;Pablo Picasso;1881;1973;Surrealismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Simbolismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Cubismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Surrealismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Simbolismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Cubismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Surrealismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Simbolismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Cubismo;MOMA
Exposition Vallauris;Pablo Picasso;1881;1973;Surrealismo;MOMA
Toros en Vallauris, 1955;Pablo Picasso;1881;1973;Simbolismo;MOMA
Toros en Vallauris, 1955;Pablo Picasso;1881;1973;Cubismo;MOMA
Toros en Vallauris, 1955;Pablo Picasso;1881;1973;Surrealismo;MOMA
Vallaurus, Toros;Pablo Picasso;1881;1973;Simbolismo;MOMA
Vallaurus, Toros;Pablo Picasso;1881;1973;Cubismo;MOMA
Vallaurus, Toros;Pablo Picasso;1881;1973;Surrealismo;MOMA
Vallauris-1952, Exposition;Pablo Picasso;1881;1973;Simbolismo;MOMA
Vallauris-1952, Exposition;Pablo Picasso;1881;1973;Cubismo;MOMA
Vallauris-1952, Exposition;Pablo Picasso;1881;1973;Surrealismo;MOMA
"""Congres National/ mouvement de la Paix/ 10 et 11 Mars 1962/ Issy-les-Moulineaux""";Pablo Picasso;1881;1973;Simbolismo;MOMA
"""Congres National/ mouvement de la Paix/ 10 et 11 Mars 1962/ Issy-les-Moulineaux""";Pablo Picasso;1881;1973;Cubismo;MOMA
"""Congres National/ mouvement de la Paix/ 10 et 11 Mars 1962/ Issy-les-Moulineaux""";Pablo Picasso;1881;1973;Surrealismo;MOMA
Galerie de l'Elysée, 69 rue du Faubourg St-Honoré, Alex Maguy expose 7 tableaux majeurs de Picasso 30 mai - 30 juin (19)62;Pablo Picasso;1881;1973;Simbolismo;MOMA
Galerie de l'Elysée, 69 rue du Faubourg St-Honoré, Alex Maguy expose 7 tableaux majeurs de Picasso 30 mai - 30 juin (19)62;Pablo Picasso;1881;1973;Cubismo;MOMA
Galerie de l'Elysée, 69 rue du Faubourg St-Honoré, Alex Maguy expose 7 tableaux majeurs de Picasso 30 mai - 30 juin (19)62;Pablo Picasso;1881;1973;Surrealismo;MOMA
Picasso: 60 Years of Graphic Works - Los Angeles County Museum of Art, 25 October - 24 December, 1966;Pablo Picasso;1881;1973;Simbolismo;MOMA
Picasso: 60 Years of Graphic Works - Los Angeles County Museum of Art, 25 October - 24 December, 1966;Pablo Picasso;1881;1973;Cubismo;MOMA
Picasso: 60 Years of Graphic Works - Los Angeles County Museum of Art, 25 October - 24 December, 1966;Pablo Picasso;1881;1973;Surrealismo;MOMA
Sala Gaspar - Picasso: Pintura, Dibujo, Grabado - Marzo 1968;Pablo Picasso;1881;1973;Simbolismo;MOMA
Sala Gaspar - Picasso: Pintura, Dibujo, Grabado - Marzo 1968;Pablo Picasso;1881;1973;Cubismo;MOMA
Sala Gaspar - Picasso: Pintura, Dibujo, Grabado - Marzo 1968;Pablo Picasso;1881;1973;Surrealismo;MOMA
Galerie Louise Leiris, Picasso;Pablo Picasso;1881;1973;Simbolismo;MOMA
Galerie Louise Leiris, Picasso;Pablo Picasso;1881;1973;Cubismo;MOMA
Galerie Louise Leiris, Picasso;Pablo Picasso;1881;1973;Surrealismo;MOMA
Congres Mondial des Partisans de la Paix;Pablo Picasso;1881;1973;Simbolismo;MOMA
Congres Mondial des Partisans de la Paix;Pablo Picasso;1881;1973;Cubismo;MOMA
Congres Mondial des Partisans de la Paix;Pablo Picasso;1881;1973;Surrealismo;MOMA
Picasso - Musee d'Antibes - Ceramique, Peinture, Dessin 1948;Pablo Picasso;1881;1973;Simbolismo;MOMA
Picasso - Musee d'Antibes - Ceramique, Peinture, Dessin 1948;Pablo Picasso;1881;1973;Cubismo;MOMA
Picasso - Musee d'Antibes - Ceramique, Peinture, Dessin 1948;Pablo Picasso;1881;1973;Surrealismo;MOMA
Exposition du livre de Tristan Tzara;Pablo Picasso;1881;1973;Simbolismo;MOMA
Exposition du livre de Tristan Tzara;Pablo Picasso;1881;1973;Cubismo;MOMA
Exposition du livre de Tristan Tzara;Pablo Picasso;1881;1973;Surrealismo;MOMA
Livre de Ilya Ehrenburg;Pablo Picasso;1881;1973;Simbolismo;MOMA
Livre de Ilya Ehrenburg;Pablo Picasso;1881;1973;Cubismo;MOMA
Livre de Ilya Ehrenburg;Pablo Picasso;1881;1973;Surrealismo;MOMA
Ballets Russes de Diaghilev 1909 - 1929;Pablo Picasso;1881;1973;Simbolismo;MOMA
Ballets Russes de Diaghilev 1909 - 1929;Pablo Picasso;1881;1973;Cubismo;MOMA
Ballets Russes de Diaghilev 1909 - 1929;Pablo Picasso;1881;1973;Surrealismo;MOMA
Picasso - Peintures récentes;Pablo Picasso;1881;1973;Simbolismo;MOMA
Picasso - Peintures récentes;Pablo Picasso;1881;1973;Cubismo;MOMA
Picasso - Peintures récentes;Pablo Picasso;1881;1973;Surrealismo;MOMA
Toros en Vallauris;Pablo Picasso;1881;1973;Simbolismo;MOMA
Toros en Vallauris;Pablo Picasso;1881;1973;Cubismo;MOMA
Toros en Vallauris;Pablo Picasso;1881;1973;Surrealismo;MOMA
Toros en Vallauris 1960;Pablo Picasso;1881;1973;Simbolismo;MOMA
Toros en Vallauris 1960;Pablo Picasso;1881;1973;Cubismo;MOMA
Toros en Vallauris 1960;Pablo Picasso;1881;1973;Surrealismo;MOMA
Affiches Originales des Maîtres de l'École de Paris;Pablo Picasso;1881;1973;Simbolismo;MOMA
Affiches Originales des Maîtres de l'École de Paris;Pablo Picasso;1881;1973;Cubismo;MOMA
Affiches Originales des Maîtres de l'École de Paris;Pablo Picasso;1881;1973;Surrealismo;MOMA
Guernica, Palais des Beaux Arts, Brussels;Pablo Picasso;1881;1973;Simbolismo;MOMA
Guernica, Palais des Beaux Arts, Brussels;Pablo Picasso;1881;1973;Cubismo;MOMA
Guernica, Palais des Beaux Arts, Brussels;Pablo Picasso;1881;1973;Surrealismo;MOMA
War and Peace, Milan;Pablo Picasso;1881;1973;Simbolismo;MOMA
War and Peace, Milan;Pablo Picasso;1881;1973;Cubismo;MOMA
War and Peace, Milan;Pablo Picasso;1881;1973;Surrealismo;MOMA
On the Beach, Three Bathers (plate, folio 39) from 23 Gravures;Pablo Picasso;1881;1973;Simbolismo;MOMA
On the Beach, Three Bathers (plate, folio 39) from 23 Gravures;Pablo Picasso;1881;1973;Cubismo;MOMA
On the Beach, Three Bathers (plate, folio 39) from 23 Gravures;Pablo Picasso;1881;1973;Surrealismo;MOMA
Plate (folio 42) from Hommage À Roger Lacourière;Pablo Picasso;1881;1973;Simbolismo;MOMA
Plate (folio 42) from Hommage À Roger Lacourière;Pablo Picasso;1881;1973;Cubismo;MOMA
Plate (folio 42) from Hommage À Roger Lacourière;Pablo Picasso;1881;1973;Surrealismo;MOMA
Sculptor at Work )from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
Sculptor at Work )from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Cubismo;MOMA
Sculptor at Work )from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Surrealismo;MOMA
Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
Sable Mouvant;Pablo Picasso;1881;1973;Cubismo;MOMA
Sable Mouvant;Pablo Picasso;1881;1973;Surrealismo;MOMA
Sculptor from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
Sculptor from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Cubismo;MOMA
Sculptor from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Surrealismo;MOMA
Painter and Model with Long Hair from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
Painter and Model with Long Hair from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Cubismo;MOMA
Painter and Model with Long Hair from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Surrealismo;MOMA
Two Women with a Mirror from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
Two Women with a Mirror from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Cubismo;MOMA
Two Women with a Mirror from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Surrealismo;MOMA
Painter Before his Easel with a Model from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
Painter Before his Easel with a Model from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Cubismo;MOMA
Painter Before his Easel with a Model from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Surrealismo;MOMA
Sculptor and Sculpture from the illustrated book Sable Mouvant;Pablo Picasso;1881;1973;Simbolismo;MOMA
